"id,""vuosi"",""sp"",""ika"",""kieli"",""peas"",""pekoko"",""suuralue"",""sivs"",""yo"",""ututku"",""patv"",""amas"",""sose"",""toimiala"",""jurmu"",""tuloluokka"",""isa_ika"",""isa_kieli"",""isa_patv"",""isa_amas"",""isa_toimiala"",""isa_jurmu"",""aiti_ika"",""aiti_kieli"",""aiti_patv"",""aiti_amas"",""aiti_toimiala"",""aiti_jurmu"""
"33,1990,""2"",49,""1"",""2"",3,""1"",""2"",""1"",""61"",""0"",""2"",""1"",""01"",""5"",8,,,,,,,,,,,,"
"33,2000,""2"",59,""1"",""2"",2,""1"",""2"",""1"",""61"",""4"",,""7"",""99"",""9"",4,,,,,,,,,,,,"
"33,2010,""2"",69,""1"",""2"",2,""1"",""2"",""1"",""61"",""4"",,""7"",,""9"",3,,,,,,,,,,,,"
"34,1950,""2"",7,""1"",""0"",0,""3"",,""0"",,""2"",,,,,,,,,,,,,,,,,"
"34,1970,""2"",27,""1"",""2"",5,""3"",""2"",""0"",,""4"",""2"",""2"",""11"",""9"",,,,,,,,,,,,,"
"34,1980,""2"",37,""1"",""2"",6,""3"",""2"",""0"",,""0"",,""9"",""99"",""9"",2,,,,,,,,,,,,"
"34,1990,""2"",47,""1"",""2"",4,""3"",""2"",""0"",""36"",""0"",""1"",""5"",""01"",""2"",1,,,,,,,,,,,,"
"34,2000,""2"",57,""1"",""2"",2,""3"",""2"",""0"",""36"",""4"",,""7"",""99"",""9"",5,,,,,,,,,,,,"
"34,2010,""2"",67,""1"",""0"",0,""3"",""5"",""0"",""36"",""4"",,""7"",,""9"",4,,,,,,,,,,,,"
"35,1950,""2"",9,""1"",""3"",7,""4"",,""0"",,""2"",,,,,,43,""1"",""0"",""2"",""01"",""9"",35,""1"",""0"",""2"",""01"",""9"""
"36,1950,""1"",7,""1"",""3"",4,""3"",,""0"",,""2"",,,,,,,,,,,,46,""1"",""4"",""1"",""27"",""5"""
"36,1970,""1"",27,""1"",""1"",3,""3"",""2"",""0"",,""0"",""2"",""1"",""71"",""9"",8,,,,,,,,,,,,"
"36,1980,""1"",37,""1"",""1"",4,""3"",""2"",""0"",,""0"",""2"",""2"",""71"",""9"",10,,,,,,,,,,,,"
"36,1990,""1"",47,""1"",""1"",3,""3"",""2"",""0"",,""0"",""2"",""2"",""52"",""5"",10,,,,,,,,,,,,"
"36,2000,""1"",57,""1"",""1"",2,""3"",""2"",""0"",,""0"",""2"",""2"",""60"",""5"",10,,,,,,,,,,,,"
"36,2010,""1"",67,""1"",""1"",2,""3"",""2"",""0"",,""4"",,""7"",,""9"",5,,,,,,,,,,,,"
"37,1950,""1"",3,""1"",""3"",3,""3"",,""0"",,""2"",,,,,,41,""1"",""0"",""2"",""01"",""9"",40,""1"",""0"",""2"",""01"",""9"""
"37,1970,""1"",23,""1"",""3"",2,""3"",""1"",""0"",""35"",""3"",,""7"",""99"",""9"",4,,,,,,,,,,,,"
"37,1980,""1"",33,""1"",""3"",2,""3"",""1"",""0"",""35"",""0"",""1"",""5"",""12"",""4"",4,,,,,,,,,,,,"
"37,1990,""1"",43,""1"",""0"",0,""3"",""1"",""0"",""35"",""0"",""1"",""5"",""04"",""4"",7,,,,,,,,,,,,"
"37,2000,""1"",53,""1"",""0"",0,""3"",""1"",""0"",""35"",""4"",,""8"",""99"",""9"",5,,,,,,,,,,,,"
"37,2010,""1"",63,""1"",""0"",0,""3"",""1"",""0"",""35"",""0"",""1"",""5"",""02"",""4"",6,,,,,,,,,,,,"
"38,1950,""2"",9,""1"",""3"",5,""1"",,""0"",,""2"",,,,,,40,""1"",""0"",""1"",""81"",""1"",34,""1"",""4"",""1"",""81"",""1"""
"38,1970,""2"",29,""1"",""2"",3,""1"",""2"",""0"",,""0"",""1"",""4"",""91"",""1"",7,,,,,,,,,,,,"
"38,1980,""2"",39,""1"",""0"",0,""1"",""2"",""0"",,""4"",,""9"",""99"",""9"",4,,,,,,,,,,,,"
"38,1990,""2"",49,""1"",""9"",0,""1"",""2"",""0"",,""4"",,""5"",,""9"",,,,,,,,,,,,,"
"38,2000,""2"",59,""1"",""2"",2,""1"",""2"",""0"",,""0"",""1"",""4"",""85"",""4"",3,,,,,,,,,,,,"
"38,2010,""2"",69,""1"",""0"",0,""1"",""2"",""0"",,""4"",,""7"",,""9"",3,,,,,,,,,,,,"
"39,1950,""1"",0,""1"",""3"",3,""3"",,""0"",,""2"",,,,,,27,""1"",""0"",""1"",""11"",""4"",26,""1"",""4"",""1"",""11"",""4"""
"39,1970,""1"",20,""1"",""3"",3,""3"",""1"",""1"",""30"",""3"",,""7"",""99"",""9"",,,,,,,,,,,,,"
"39,1980,""1"",30,""1"",""2"",3,""2"",""2"",""1"",""75"",""0"",""1"",""3"",""38"",""3"",10,,,,,,,,,,,,"
"39,1990,""1"",40,""1"",""1"",3,""2"",""2"",""1"",""75"",""0"",""1"",""3"",""25"",""4"",10,,,,,,,,,,,,"
"40,1950,""2"",4,""1"",""3"",7,""2"",,""0"",,""2"",,,,,,45,""1"",""0"",""1"",""04"",""9"",39,""1"",""0"",""2"",""01"",""9"""
"40,1980,""2"",34,""1"",""1"",4,""4"",""2"",""0"",,""4"",""1"",""5"",""72"",""1"",3,,,,,,,,,,,,"
"40,1990,""2"",44,""1"",""1"",2,""4"",""4"",""0"",,""0"",""1"",""5"",""57"",""1"",6,,,,,,,,,,,,"
"40,2000,""2"",54,""1"",""0"",0,""4"",""4"",""0"",,""0"",""1"",""5"",""64"",""3"",8,,,,,,,,,,,,"
"40,2010,""2"",64,""1"",""0"",0,""4"",""4"",""0"",,""4"",,""7"",,""9"",4,,,,,,,,,,,,"
"41,1950,""1"",2,""1"",""3"",3,""2"",,""0"",,""2"",,,,,,,,,,,,32,""1"",""4"",""1"",""25"",""1"""
"41,1970,""1"",22,""1"",""1"",2,""2"",""2"",""0"",""33"",""0"",""1"",""4"",""61"",""5"",7,,,,,,,,,,,,"
"41,1980,""1"",32,""1"",""0"",0,""1"",""2"",""0"",""33"",""0"",""1"",""3"",""61"",""5"",10,,,,,,,,,,,,"
"41,1990,""1"",42,""1"",""1"",2,""1"",""4"",""0"",""33"",""0"",""1"",""3"",""41"",""4"",10,,,,,,,,,,,,"
"41,2000,""1"",52,""1"",""1"",2,""1"",""2"",""0"",""33"",""4"",,""8"",""99"",""9"",5,,,,,,,,,,,,"
"41,2010,""1"",62,""1"",""0"",0,""1"",""5"",""0"",""33"",""4"",,""7"",,""9"",7,,,,,,,,,,,,"
"42,1950,""1"",2,""1"",""3"",5,""2"",,""0"",,""2"",,,,,,36,""1"",""0"",""1"",""81"",""1"",,,,,,"
"42,1970,""1"",22,""1"",""0"",0,""1"",""2"",""1"",""75"",""3"",,""7"",""99"",""9"",5,,,,,,,,,,,,"
"42,1980,""1"",32,""1"",""1"",5,""1"",""2"",""1"",""75"",""0"",""1"",""3"",""41"",""3"",10,,,,,,,,,,,,"
"42,1990,""1"",42,""1"",""1"",5,""1"",""2"",""1"",""75"",""0"",""1"",""3"",""31"",""3"",10,,,,,,,,,,,,"
"42,2000,""1"",52,""1"",""1"",3,""1"",""2"",""1"",""75"",""0"",""1"",""3"",""40"",""3"",10,,,,,,,,,,,,"
"42,2010,""1"",62,""1"",""1"",2,""1"",""2"",""1"",""75"",""0"",""1"",""3"",""35"",""3"",10,,,,,,,,,,,,"
"43,1950,""2"",4,""1"",""3"",5,""3"",,""0"",,""2"",,,,,,39,""1"",""0"",""2"",""01"",""9"",40,""1"",""0"",""2"",""01"",""9"""
"43,1970,""2"",24,""1"",""0"",0,""1"",""1"",""0"",""35"",""0"",""1"",""5"",""63"",""5"",5,,,,,,,,,,,,"
"43,1980,""2"",34,""1"",""2"",4,""1"",""2"",""0"",""35"",""0"",""1"",""4"",""62"",""5"",6,,,,,,,,,,,,"
"43,1990,""2"",44,""1"",""2"",4,""1"",""2"",""0"",""35"",""0"",""1"",""4"",""43"",""4"",7,,,,,,,,,,,,"
"43,2000,""2"",54,""1"",""2"",2,""1"",""2"",""0"",""35"",""0"",""1"",""4"",""80"",""2"",8,,,,,,,,,,,,"
"43,2010,""2"",64,""1"",""2"",2,""1"",""2"",""0"",""35"",""4"",,""7"",,""9"",4,,,,,,,,,,,,"
"44,1950,""1"",6,""1"",""3"",6,""4"",,""0"",,""2"",,,,,,47,""1"",""0"",""2"",""24"",""9"",44,""1"",""4"",""2"",""24"",""9"""
"44,1980,""1"",36,""1"",""1"",4,""2"",""2"",""0"",""35"",""0"",""1"",""5"",""38"",""4"",9,,,,,,,,,,,,"
"44,1990,""1"",46,""1"",""1"",4,""2"",""2"",""0"",""35"",""0"",""1"",""5"",""27"",""4"",9,,,,,,,,,,,,"
"44,2000,""1"",56,""1"",""1"",2,""2"",""2"",""0"",""35"",""0"",""1"",""5"",""35"",""4"",8,,,,,,,,,,,,"
"44,2010,""1"",66,""1"",""1"",2,""2"",""2"",""0"",""35"",""4"",,""7"",,""9"",5,,,,,,,,,,,,"
"45,1950,""2"",1,""1"",""3"",5,""2"",,""0"",,""2"",,,,,,37,""1"",""0"",""2"",""01"",""9"",32,""1"",""0"",""2"",""01"",""9"""
"45,1970,""2"",21,""1"",""3"",5,""2"",""1"",""1"",""30"",""3"",""2"",""7"",""11"",""9"",,,,,,,,,,,,,"
"45,1980,""2"",31,""1"",""2"",4,""2"",""2"",""1"",""57"",""0"",""1"",""4"",""93"",""2"",8,,,,,,,,,,,,"
"45,1990,""2"",41,""1"",""2"",5,""2"",""2"",""1"",""57"",""0"",""1"",""4"",""87"",""2"",6,,,,,,,,,,,,"
"45,2000,""2"",51,""1"",""2"",4,""2"",""2"",""1"",""57"",""0"",""1"",""3"",""85"",""2"",8,,,,,,,,,,,,"
"45,2010,""2"",61,""1"",""2"",2,""2"",""2"",""1"",""57"",""4"",,""7"",,""9"",5,,,,,,,,,,,,"
"46,1950,""2"",2,""1"",""3"",5,""1"",,""0"",,""2"",,,,,,33,""1"",""0"",""2"",""62"",""9"",34,""1"",""4"",""2"",""62"",""9"""
"46,1970,""2"",22,""1"",""1"",2,""1"",""4"",""0"",,""0"",""1"",""4"",""62"",""5"",,,,,,,,,,,,,"
"46,1980,""2"",32,""1"",""1"",3,""1"",""2"",""0"",,""0"",""1"",""4"",""63"",""5"",4,,,,,,,,,,,,"
"46,1990,""2"",42,""1"",""2"",3,""1"",""2"",""0"",,""4"",,""9"",,""9"",6,,,,,,,,,,,,"
"46,2000,""2"",52,""1"",""2"",3,""1"",""2"",""0"",,""0"",""2"",""2"",""55"",""5"",8,,,,,,,,,,,,"
"46,2010,""2"",62,""1"",""2"",2,""1"",""2"",""0"",,""0"",""2"",""2"",""56"",""5"",6,,,,,,,,,,,,"
"47,1950,""1"",2,""1"",""3"",5,""2"",,""0"",,""2"",,,,,,30,""1"",""0"",""1"",""04"",""9"",27,""1"",""4"",""1"",""04"",""9"""
"47,1990,""1"",42,""1"",""1"",3,""1"",""1"",""0"",""35"",""0"",""1"",""5"",""91"",""2"",7,,,,,,,,,,,,"
"47,2000,""1"",52,""1"",""1"",2,""1"",""2"",""0"",""35"",""0"",""1"",""5"",""92"",""2"",7,,,,,,,,,,,,"
"47,2010,""1"",62,""1"",""1"",2,""1"",""2"",""0"",""35"",""4"",,""7"",,""9"",4,,,,,,,,,,,,"
"48,1950,""2"",8,""1"",""3"",5,""2"",,""0"",,""2"",,,,,,43,""1"",""0"",""1"",""83"",""2"",41,""1"",""0"",""1"",""83"",""2"""
"48,1970,""2"",28,""1"",""2"",3,""1"",""2"",""1"",""61"",""0"",""1"",""3"",""93"",""2"",9,,,,,,,,,,,,"
"48,1980,""2"",38,""1"",""2"",3,""3"",""2"",""1"",""61"",""0"",""1"",""3"",""93"",""2"",9,,,,,,,,,,,,"
"48,1990,""2"",48,""1"",""2"",3,""4"",""4"",""1"",""61"",""0"",""1"",""3"",""88"",""2"",8,,,,,,,,,,,,"
"48,2000,""2"",58,""1"",""0"",0,""4"",""4"",""1"",""61"",""0"",""1"",""3"",""85"",""2"",10,,,,,,,,,,,,"
"48,2010,""2"",68,""1"",""0"",0,""4"",""4"",""1"",""51"",""4"",,""7"",,""9"",7,,,,,,,,,,,,"
"49,1950,""1"",3,""1"",""3"",5,""4"",,""0"",,""2"",,,,,,34,""1"",""0"",""1"",""40"",""1"",27,""1"",""0"",""2"",""01"",""9"""
"49,1970,""1"",23,""1"",""3"",7,""4"",""1"",""0"",""35"",""0"",""1"",""5"",""32"",""4"",7,,,,,,,,,,,,"
"49,1980,""1"",33,""1"",""0"",0,""4"",""1"",""0"",""35"",""0"",""1"",""5"",""38"",""5"",4,,,,,,,,,,,,"
"49,1990,""1"",43,""1"",""0"",0,""4"",""1"",""0"",""35"",""0"",""1"",""5"",""36"",""4"",6,,,,,,,,,,,,"
"49,2000,""1"",53,""1"",""0"",0,""4"",""1"",""0"",""35"",""4"",,""8"",""99"",""9"",1,,,,,,,,,,,,"
"49,2010,""1"",63,""1"",""0"",0,""4"",""1"",""0"",""35"",""4"",,""8"",,""9"",2,,,,,,,,,,,,"
"50,1950,""1"",9,""1"",""3"",6,""2"",,""0"",,""2"",,,,,,33,""1"",""0"",""1"",""01"",""9"",26,""1"",""4"",""1"",""01"",""9"""
"50,1980,""1"",39,""1"",""0"",0,""1"",""4"",""0"",,""4"",,""9"",""99"",""9"",5,,,,,,,,,,,,"
"50,1990,""1"",49,""1"",""9"",0,""1"",""4"",""0"",,""4"",,""6"",,""9"",5,,,,,,,,,,,,"
"50,2000,""1"",59,""1"",""9"",0,""1"",""4"",""0"",,""4"",,""7"",""99"",""9"",5,,,,,,,,,,,,"
"50,2010,""1"",69,""1"",""9"",0,""1"",""4"",""0"",,""4"",,""7"",,""9"",4,,,,,,,,,,,,"
"51,1950,""2"",5,""1"",""3"",4,""2"",,""0"",,""2"",,,,,,30,""1"",""0"",""1"",""71"",""1"",29,""1"",""4"",""1"",""71"",""1"""
"52,1950,""1"",6,""2"",""3"",5,""2"",,""0"",,""2"",,,,,,40,""2"",""0"",""1"",""91"",""9"",38,""2"",""4"",""1"",""91"",""9"""
"53,1950,""1"",6,""1"",""3"",3,""1"",,""0"",,""2"",,,,,,30,""1"",""0"",""1"",""25"",""9"",29,""1"",""0"",""1"",""01"",""9"""
"53,1970,""1"",26,""1"",""3"",4,""1"",""1"",""0"",,""0"",""1"",""5"",""61"",""4"",7,,,,,,,,,,,,"
"53,1980,""1"",36,""1"",""1"",4,""1"",""2"",""0"",,""0"",""1"",""5"",""35"",""4"",7,,,,,,,,,,,,"
"53,1990,""1"",46,""1"",""1"",4,""1"",""2"",""0"",,""0"",""1"",""5"",""56"",""4"",9,,,,,,,,,,,,"
"53,2000,""1"",56,""1"",""1"",3,""1"",""2"",""0"",,""0"",""1"",""5"",""63"",""4"",8,,,,,,,,,,,,"
"53,2010,""1"",66,""1"",""1"",2,""1"",""2"",""0"",,""4"",,""7"",,""9"",4,,,,,,,,,,,,"
"54,1950,""1"",6,""2"",""3"",4,""2"",,""0"",,""2"",,,,,,,,,,,,37,""2"",""0"",""2"",""01"",""9"""
"54,1970,""1"",26,""2"",""1"",2,""2"",""2"",""0"",""35"",""3"",,""7"",""99"",""9"",6,,,,,,,,,,,,"
"54,1980,""1"",36,""2"",""1"",5,""2"",""2"",""0"",""62"",""0"",""1"",""3"",""93"",""1"",10,,,,,,,,,,,,"
"54,1990,""1"",46,""2"",""1"",5,""2"",""2"",""0"",""62"",""0"",""1"",""3"",""85"",""1"",10,,,,,,,,,,,,"
"54,2000,""1"",56,""2"",""1"",3,""2"",""2"",""0"",""62"",""0"",""1"",""3"",""80"",""1"",10,,,,,,,,,,,,"
"54,2010,""1"",66,""2"",""1"",2,""2"",""2"",""0"",""62"",""0"",""1"",""3"",""94"",""4"",9,,,,,,,,,,,,"
"55,1950,""1"",3,""1"",""3"",4,""1"",,""0"",,""2"",,,,,,48,""1"",""0"",""1"",""27"",""5"",44,""1"",""4"",""1"",""27"",""5"""
"55,1970,""1"",23,""1"",""3"",3,""1"",""1"",""0"",""35"",""0"",""1"",""5"",""71"",""4"",,,,,,,,,,,,,"
"55,1980,""1"",33,""1"",""3"",2,""1"",""1"",""0"",""35"",""0"",""1"",""5"",""33"",""3"",10,,,,,,,,,,,,"
"55,1990,""1"",43,""1"",""0"",0,""1"",""1"",""0"",""35"",""4"",,""6"",,""9"",7,,,,,,,,,,,,"
"55,2000,""1"",53,""1"",""0"",0,""1"",""1"",""0"",""35"",""4"",,""7"",""99"",""9"",7,,,,,,,,,,,,"
"55,2010,""1"",63,""1"",""0"",0,""1"",""1"",""0"",""35"",""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"56,1950,""1"",0,""1"",""3"",6,""3"",,""0"",,""2"",,,,,,36,""1"",""0"",""2"",""01"",""9"",35,""1"",""0"",""2"",""01"",""9"""
"56,1970,""1"",20,""1"",""0"",0,""1"",""1"",""0"",""35"",""0"",""1"",""5"",""38"",""5"",8,,,,,,,,,,,,"
"56,1980,""1"",30,""1"",""2"",2,""1"",""2"",""0"",""35"",""0"",""1"",""5"",""38"",""4"",7,,,,,,,,,,,,"
"56,1990,""1"",40,""1"",""1"",2,""1"",""2"",""0"",""35"",""0"",""1"",""5"",""41"",""4"",8,,,,,,,,,,,,"
"56,2000,""1"",50,""1"",""1"",2,""1"",""2"",""0"",""35"",""0"",""1"",""5"",""45"",""4"",9,,,,,,,,,,,,"
"56,2010,""1"",60,""1"",""0"",0,""1"",""2"",""0"",""35"",""4"",,""7"",,""9"",5,,,,,,,,,,,,"
"57,1950,""1"",3,""1"",""3"",6,""4"",,""0"",,""2"",,,,,,33,""1"",""0"",""1"",""60"",""9"",31,""1"",""0"",""2"",""01"",""9"""
"57,1970,""1"",23,""1"",""3"",3,""4"",""1"",""0"",,""0"",""1"",""5"",""12"",""4"",3,,,,,,,,,,,,"
"57,1980,""1"",33,""1"",""1"",4,""4"",""2"",""0"",""36"",""0"",""1"",""5"",""11"",""5"",5,,,,,,,,,,,,"
"57,1990,""1"",43,""1"",""1"",6,""4"",""2"",""0"",""36"",""0"",""2"",""1"",""01"",""5"",8,,,,,,,,,,,,"
"57,2000,""1"",53,""1"",""1"",4,""4"",""2"",""0"",""36"",""0"",""2"",""1"",""01"",""5"",7,,,,,,,,,,,,"
"57,2010,""1"",63,""1"",""1"",2,""4"",""2"",""0"",""36"",""4"",,""7"",,""9"",5,,,,,,,,,,,,"
"58,1950,""1"",4,""1"",""3"",5,""1"",,""0"",,""2"",,,,,,37,""1"",""0"",""1"",""83"",""2"",35,""1"",""0"",""1"",""83"",""2"""
"58,1970,""1"",24,""1"",""1"",3,""1"",""2"",""1"",""30"",""0"",""1"",""4"",""83"",""5"",9,,,,,,,,,,,,"
"58,1980,""1"",34,""1"",""2"",4,""1"",""2"",""1"",""65"",""0"",""1"",""3"",""52"",""4"",10,,,,,,,,,,,,"
"58,1990,""1"",44,""1"",""1"",4,""1"",""2"",""1"",""65"",""0"",""1"",""3"",""71"",""4"",10,,,,,,,,,,,,"
"58,2000,""1"",54,""1"",""1"",2,""1"",""2"",""1"",""65"",""0"",""1"",""3"",""74"",""4"",9,,,,,,,,,,,,"
"58,2010,""1"",64,""1"",""1"",2,""1"",""2"",""1"",""65"",""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"59,1950,""2"",0,""1"",""3"",3,""4"",,""0"",,""2"",,,,,,25,""1"",""0"",""2"",""01"",""9"",24,""1"",""0"",""2"",""01"",""9"""
"59,1970,""2"",20,""1"",""3"",5,""4"",""1"",""0"",""38"",""0"",""1"",""5"",""63"",""5"",5,,,,,,,,,,,,"
"59,1980,""2"",30,""1"",""2"",3,""4"",""2"",""0"",""38"",""0"",""1"",""5"",""63"",""5"",7,,,,,,,,,,,,"
"59,1990,""2"",40,""1"",""2"",4,""4"",""2"",""0"",""38"",""0"",""1"",""5"",""48"",""4"",7,,,,,,,,,,,,"
"59,2000,""2"",50,""1"",""1"",2,""4"",""5"",""0"",""38"",""0"",""1"",""5"",""50"",""4"",8,,,,,,,,,,,,"
"59,2010,""2"",60,""1"",""1"",2,""4"",""5"",""0"",""38"",""0"",""1"",""5"",""47"",""4"",8,,,,,,,,,,,,"
"60,1950,""1"",7,""1"",""3"",5,""3"",,""0"",,""2"",,,,,,,,,,,,31,""1"",""4"",""1"",""83"",""2"""
"60,1970,""1"",27,""1"",""1"",3,""1"",""2"",""0"",""55"",""0"",""1"",""4"",""95"",""4"",9,,,,,,,,,,,,"
"60,1980,""1"",37,""1"",""1"",3,""1"",""2"",""0"",""55"",""0"",""1"",""3"",""71"",""1"",9,,,,,,,,,,,,"
"60,1990,""1"",47,""1"",""1"",2,""1"",""2"",""0"",""55"",""0"",""1"",""4"",""81"",""1"",10,,,,,,,,,,,,"
"60,2000,""1"",57,""1"",""1"",2,""1"",""2"",""0"",""55"",""0"",""1"",""4"",""74"",""3"",10,,,,,,,,,,,,"
"60,2010,""1"",67,""1"",""1"",2,""1"",""2"",""0"",""55"",""4"",,""7"",,""9"",7,,,,,,,,,,,,"
"61,1950,""2"",4,""1"",""3"",3,""2"",,""0"",,""2"",,,,,,34,""1"",""0"",""2"",""01"",""9"",26,""1"",""0"",""2"",""01"",""9"""
"61,1970,""2"",24,""1"",""2"",3,""2"",""2"",""0"",""33"",""4"",,""7"",""99"",""9"",,,,,,,,,,,,,"
"61,1980,""2"",34,""1"",""2"",4,""2"",""2"",""0"",""33"",""4"",,""4"",""99"",""9"",,,,,,,,,,,,,"
"61,1990,""2"",44,""1"",""2"",3,""2"",""2"",""0"",""33"",""0"",""1"",""4"",""88"",""2"",7,,,,,,,,,,,,"
"61,2000,""2"",54,""1"",""2"",2,""2"",""2"",""0"",""33"",""0"",""1"",""4"",""85"",""2"",8,,,,,,,,,,,,"
"61,2010,""2"",64,""1"",""2"",2,""2"",""2"",""0"",""33"",""4"",,""7"",,""9"",7,,,,,,,,,,,,"
"62,1950,""2"",8,""1"",""3"",6,""1"",,""0"",,""2"",,,,,,,,,,,,38,""1"",""0"",""2"",""01"",""9"""
"62,1970,""2"",28,""1"",""2"",5,""2"",""2"",""0"",,""4"",""2"",""2"",""11"",""9"",1,,,,,,,,,,,,"
"62,1980,""2"",38,""1"",""2"",6,""2"",""2"",""0"",,""0"",""2"",""9"",""11"",""9"",5,,,,,,,,,,,,"
"63,1950,""1"",6,""1"",""3"",2,""1"",,""0"",,""2"",,,,,,,,,,,,,,,,,"
"63,1970,""1"",26,""1"",""1"",3,""1"",""2"",""0"",,""3"",""1"",""7"",""61"",""9"",4,,,,,,,,,,,,"
"63,1980,""1"",36,""1"",""2"",4,""3"",""2"",""0"",""55"",""0"",""1"",""5"",""72"",""1"",10,,,,,,,,,,,,"
"63,1990,""1"",46,""1"",""1"",3,""3"",""2"",""0"",""55"",""0"",""1"",""4"",""58"",""1"",9,,,,,,,,,,,,"
"63,2000,""1"",56,""1"",""1"",2,""3"",""2"",""0"",""55"",""3"",,""6"",""99"",""9"",3,,,,,,,,,,,,"
"63,2010,""1"",66,""1"",""1"",2,""1"",""2"",""0"",""55"",""4"",,""7"",,""9"",5,,,,,,,,,,,,"
"64,1950,""1"",5,""1"",""3"",5,""2"",,""0"",,""2"",,,,,,32,""1"",""0"",""1"",""04"",""9"",26,""1"",""4"",""1"",""04"",""9"""
"64,1970,""1"",25,""1"",""1"",2,""2"",""1"",""0"",,""0"",""2"",""2"",""52"",""9"",6,,,,,,,,,,,,"
"64,1980,""1"",35,""1"",""2"",4,""2"",""2"",""0"",,""0"",""1"",""5"",""81"",""5"",5,,,,,,,,,,,,"
"64,1990,""1"",45,""1"",""1"",4,""2"",""2"",""0"",,""0"",""1"",""5"",""61"",""4"",6,,,,,,,,,,,,"
"64,2000,""1"",55,""1"",""1"",2,""2"",""2"",""0"",,""0"",""1"",""5"",""65"",""4"",6,,,,,,,,,,,,"
"64,2010,""1"",65,""1"",""1"",2,""2"",""2"",""0"",,""4"",,""7"",,""9"",7,,,,,,,,,,,,"
"65,1950,""2"",2,""1"",""3"",4,""2"",,""0"",,""2"",,,,,,36,""1"",""0"",""2"",""01"",""9"",35,""1"",""0"",""2"",""01"",""9"""
"65,1970,""2"",22,""1"",""3"",4,""2"",""1"",""0"",,""0"",""1"",""4"",""81"",""5"",6,,,,,,,,,,,,"
"65,1980,""2"",32,""1"",""2"",4,""2"",""2"",""0"",,""0"",""1"",""4"",""81"",""5"",8,,,,,,,,,,,,"
"65,1990,""2"",42,""1"",""2"",5,""2"",""2"",""0"",,""0"",""1"",""4"",""61"",""4"",8,,,,,,,,,,,,"
"65,2000,""2"",52,""1"",""2"",4,""2"",""2"",""0"",,""0"",""1"",""4"",""65"",""4"",8,,,,,,,,,,,,"
"65,2010,""2"",62,""1"",""2"",2,""2"",""2"",""0"",""33"",""4"",,""7"",,""9"",10,,,,,,,,,,,,"
"66,1950,""2"",1,""1"",""3"",3,""2"",,""0"",,""2"",,,,,,26,""1"",""0"",""1"",""01"",""9"",23,""1"",""4"",""1"",""01"",""9"""
"66,1970,""2"",21,""1"",""2"",3,""1"",""2"",""0"",,""0"",""1"",""5"",""32"",""4"",5,,,,,,,,,,,,"
"66,1980,""2"",31,""1"",""1"",2,""1"",""2"",""0"",,""0"",""1"",""5"",""35"",""4"",6,,,,,,,,,,,,"
"66,1990,""2"",41,""1"",""0"",0,""1"",""4"",""0"",,""0"",""1"",""5"",""12"",""4"",6,,,,,,,,,,,,"
"66,2000,""2"",51,""1"",""0"",0,""1"",""4"",""0"",,""4"",,""8"",""99"",""9"",2,,,,,,,,,,,,"
"66,2010,""2"",61,""1"",""0"",0,""1"",""4"",""0"",,""4"",,""7"",,""9"",3,,,,,,,,,,,,"
"67,1950,""2"",9,""1"",""0"",0,""2"",,""0"",,""2"",,,,,,,,,,,,,,,,,"
"67,1970,""2"",29,""1"",""2"",6,""2"",""2"",""0"",""38"",""4"",""1"",""3"",""93"",""9"",,,,,,,,,,,,,"
"67,1980,""2"",39,""1"",""2"",5,""2"",""2"",""0"",""38"",""0"",""1"",""4"",""93"",""2"",5,,,,,,,,,,,,"
"67,1990,""2"",49,""1"",""2"",3,""2"",""2"",""0"",""57"",""0"",""1"",""4"",""87"",""2"",8,,,,,,,,,,,,"
"67,2000,""2"",59,""1"",""2"",3,""2"",""2"",""0"",""57"",""0"",""1"",""4"",""85"",""2"",6,,,,,,,,,,,,"
"67,2010,""2"",69,""1"",""2"",2,""2"",""2"",""0"",""57"",""4"",,""7"",,""9"",4,,,,,,,,,,,,"
"68,1950,""1"",4,""1"",""3"",4,""3"",,""0"",,""2"",,,,,,30,""1"",""0"",""2"",""01"",""9"",28,""1"",""0"",""2"",""01"",""9"""
"68,1970,""1"",24,""1"",""1"",2,""1"",""2"",""0"",,""0"",""1"",""5"",""38"",""4"",9,,,,,,,,,,,,"
"68,1980,""1"",34,""1"",""2"",3,""1"",""2"",""0"",,""0"",""1"",""4"",""93"",""4"",9,,,,,,,,,,,,"
"68,1990,""1"",44,""1"",""1"",3,""1"",""2"",""0"",,""0"",""1"",""4"",""26"",""4"",9,,,,,,,,,,,,"
"68,2000,""1"",54,""1"",""1"",2,""1"",""2"",""0"",,""0"",""1"",""4"",""31"",""4"",10,,,,,,,,,,,,"
"68,2010,""1"",64,""1"",""1"",2,""1"",""2"",""0"",,""4"",,""7"",,""9"",8,,,,,,,,,,,,"
"69,1950,""1"",3,""1"",""3"",3,""1"",,""0"",,""2"",,,,,,26,""1"",""0"",""1"",""25"",""5"",23,""1"",""0"",""1"",""81"",""1"""
"69,1970,""1"",23,""1"",""3"",3,""1"",""1"",""0"",""35"",""0"",""1"",""5"",""62"",""5"",5,,,,,,,,,,,,"
